Time,Euler_x,Euler_y,RK4_x,RK4_y
146.4,4.18219e-130,6.28926e-42,1.29466e-80,8.99511e-42
146.41,4.19474e-130,6.24524e-42,1.29855e-80,8.93236e-42
146.42,4.20732e-130,6.20152e-42,1.30245e-80,8.87006e-42
146.43,4.21994e-130,6.15811e-42,1.30636e-80,8.80818e-42
146.44,4.2326e-130,6.11501e-42,1.31029e-80,8.74674e-42
146.45,4.2453e-130,6.0722e-42,1.31422e-80,8.68573e-42
146.46,4.25804e-130,6.0297e-42,1.31817e-80,8.62514e-42
146.47,4.27081e-130,5.98749e-42,1.32213e-80,8.56497e-42
146.48,4.28362e-130,5.94558e-42,1.3261e-80,8.50523e-42
146.49,4.29647e-130,5.90396e-42,1.33009e-80,8.4459e-42
146.5,4.30936e-130,5.86263e-42,1.33409e-80,8.38699e-42
146.51,4.32229e-130,5.82159e-42,1.33809e-80,8.32848e-42
146.52,4.33526e-130,5.78084e-42,1.34211e-80,8.27039e-42
146.53,4.34826e-130,5.74037e-42,1.34615e-80,8.2127e-42
146.54,4.36131e-130,5.70019e-42,1.35019e-80,8.15541e-42
146.55,4.37439e-130,5.66029e-42,1.35425e-80,8.09852e-42
146.56,4.38752e-130,5.62067e-42,1.35832e-80,8.04203e-42
146.57,4.40068e-130,5.58132e-42,1.3624e-80,7.98593e-42
146.58,4.41388e-130,5.54225e-42,1.36649e-80,7.93022e-42
146.59,4.42712e-130,5.50346e-42,1.3706e-80,7.87491e-42
146.6,4.4404e-130,5.46493e-42,1.37471e-80,7.81997e-42
146.61,4.45372e-130,5.42668e-42,1.37884e-80,7.76542e-42
146.62,4.46709e-130,5.38869e-42,1.38299e-80,7.71126e-42
146.63,4.48049e-130,5.35097e-42,1.38714e-80,7.65747e-42
146.64,4.49393e-130,5.31351e-42,1.39131e-80,7.60405e-42
146.65,4.50741e-130,5.27632e-42,1.39549e-80,7.55101e-42
146.66,4.52093e-130,5.23939e-42,1.39968e-80,7.49834e-42
146.67,4.53449e-130,5.20271e-42,1.40389e-80,7.44603e-42
146.68,4.5481e-130,5.16629e-42,1.40811e-80,7.39409e-42
146.69,4.56174e-130,5.13013e-42,1.41234e-80,7.34251e-42
146.7,4.57543e-130,5.09422e-42,1.41658e-80,7.29129e-42
146.71,4.58915e-130,5.05856e-42,1.42084e-80,7.24043e-42
146.72,4.60292e-130,5.02315e-42,1.42511e-80,7.18993e-42
146.73,4.61673e-130,4.98798e-42,1.42939e-80,7.13977e-42
146.74,4.63058e-130,4.95307e-42,1.43368e-80,7.08997e-42
146.75,4.64447e-130,4.9184e-42,1.43799e-80,7.04051e-42
146.76,4.65841e-130,4.88397e-42,1.44231e-80,6.9914e-42
146.77,4.67238e-130,4.84978e-42,1.44664e-80,6.94263e-42
146.78,4.6864e-130,4.81583e-42,1.45099e-80,6.8942e-42
146.79,4.70046e-130,4.78212e-42,1.45535e-80,6.84611e-42
146.8,4.71456e-130,4.74865e-42,1.45972e-80,6.79836e-42
146.81,4.7287e-130,4.71541e-42,1.46411e-80,6.75094e-42
146.82,4.74289e-130,4.6824e-42,1.46851e-80,6.70384e-42
146.83,4.75712e-130,4.64962e-42,1.47292e-80,6.65708e-42
146.84,4.77139e-130,4.61707e-42,1.47734e-80,6.61064e-42
146.85,4.7857e-130,4.58475e-42,1.48178e-80,6.56453e-42
146.86,4.80006e-130,4.55266e-42,1.48623e-80,6.51874e-42
146.87,4.81446e-130,4.52079e-42,1.4907e-80,6.47327e-42
146.88,4.8289e-130,4.48915e-42,1.49518e-80,6.42811e-42
146.89,4.84339e-130,4.45772e-42,1.49967e-80,6.38327e-42
146.9,4.85792e-130,4.42652e-42,1.50418e-80,6.33875e-42
146.91,4.87249e-130,4.39553e-42,1.5087e-80,6.29453e-42
146.92,4.88711e-130,4.36476e-42,1.51323e-80,6.25062e-42
146.93,4.90177e-130,4.33421e-42,1.51778e-80,6.20702e-42
146.94,4.91648e-130,4.30387e-42,1.52234e-80,6.16372e-42
146.95,4.93123e-130,4.27374e-42,1.52691e-80,6.12073e-42
146.96,4.94602e-130,4.24383e-42,1.5315e-80,6.07803e-42
146.97,4.96086e-130,4.21412e-42,1.5361e-80,6.03564e-42
146.98,4.97574e-130,4.18462e-42,1.54071e-80,5.99353e-42
146.99,4.99067e-130,4.15533e-42,1.54534e-80,5.95173e-42
147,5.00564e-130,4.12624e-42,1.54999e-80,5.91021e-42
147.01,5.02066e-130,4.09736e-42,1.55464e-80,5.86898e-42
147.02,5.03572e-130,4.06868e-42,1.55931e-80,5.82804e-42
147.03,5.05083e-130,4.0402e-42,1.564e-80,5.78739e-42
147.04,5.06598e-130,4.01192e-42,1.5687e-80,5.74702e-42
147.05,5.08118e-130,3.98383e-42,1.57341e-80,5.70693e-42
147.06,5.09642e-130,3.95595e-42,1.57814e-80,5.66712e-42
147.07,5.11171e-130,3.92825e-42,1.58288e-80,5.62759e-42
147.08,5.12705e-130,3.90076e-42,1.58764e-80,5.58833e-42
147.09,5.14243e-130,3.87345e-42,1.59241e-80,5.54935e-42
147.1,5.15785e-130,3.84634e-42,1.59719e-80,5.51064e-42
147.11,5.17333e-130,3.81941e-42,1.60199e-80,5.4722e-42
147.12,5.18885e-130,3.79268e-42,1.6068e-80,5.43403e-42
147.13,5.20441e-130,3.76613e-42,1.61163e-80,5.39613e-42
147.14,5.22003e-130,3.73976e-42,1.61647e-80,5.35848e-42
147.15,5.23569e-130,3.71359e-42,1.62133e-80,5.32111e-42
147.16,5.25139e-130,3.68759e-42,1.6262e-80,5.28399e-42
147.17,5.26715e-130,3.66178e-42,1.63109e-80,5.24713e-42
147.18,5.28295e-130,3.63615e-42,1.63599e-80,5.21053e-42
147.19,5.2988e-130,3.61069e-42,1.6409e-80,5.17418e-42
147.2,5.3147e-130,3.58542e-42,1.64583e-80,5.13809e-42
147.21,5.33064e-130,3.56032e-42,1.65078e-80,5.10225e-42
147.22,5.34663e-130,3.5354e-42,1.65574e-80,5.06666e-42
147.23,5.36267e-130,3.51065e-42,1.66071e-80,5.03131e-42
147.24,5.37876e-130,3.48608e-42,1.6657e-80,4.99622e-42
147.25,5.3949e-130,3.46167e-42,1.67071e-80,4.96137e-42
147.26,5.41108e-130,3.43744e-42,1.67572e-80,4.92676e-42
147.27,5.42731e-130,3.41338e-42,1.68076e-80,4.89239e-42
147.28,5.4436e-130,3.38949e-42,1.68581e-80,4.85826e-42
147.29,5.45993e-130,3.36576e-42,1.69087e-80,4.82437e-42
147.3,5.47631e-130,3.3422e-42,1.69595e-80,4.79072e-42
147.31,5.49273e-130,3.3188e-42,1.70105e-80,4.7573e-42
147.32,5.50921e-130,3.29557e-42,1.70616e-80,4.72412e-42
147.33,5.52574e-130,3.2725e-42,1.71129e-80,4.69117e-42
147.34,5.54232e-130,3.2496e-42,1.71643e-80,4.65844e-42
147.35,5.55894e-130,3.22685e-42,1.72159e-80,4.62595e-42
147.36,5.57562e-130,3.20426e-42,1.72676e-80,4.59368e-42
147.37,5.59235e-130,3.18183e-42,1.73195e-80,4.56164e-42
147.38,5.60913e-130,3.15956e-42,1.73715e-80,4.52982e-42
147.39,5.62595e-130,3.13744e-42,1.74237e-80,4.49822e-42
147.4,5.64283e-130,3.11548e-42,1.7476e-80,4.46684e-42
147.41,5.65976e-130,3.09367e-42,1.75285e-80,4.43568e-42
147.42,5.67674e-130,3.07201e-42,1.75812e-80,4.40474e-42
147.43,5.69377e-130,3.05051e-42,1.7634e-80,4.37401e-42
147.44,5.71085e-130,3.02916e-42,1.7687e-80,4.3435e-42
147.45,5.72798e-130,3.00795e-42,1.77402e-80,4.3132e-42
147.46,5.74517e-130,2.9869e-42,1.77935e-80,4.28312e-42
147.47,5.7624e-130,2.96599e-42,1.78469e-80,4.25324e-42
147.48,5.77969e-130,2.94523e-42,1.79005e-80,4.22357e-42
147.49,5.79703e-130,2.92461e-42,1.79543e-80,4.19411e-42
147.5,5.81442e-130,2.90414e-42,1.80083e-80,4.16485e-42
147.51,5.83186e-130,2.88381e-42,1.80624e-80,4.1358e-42
147.52,5.84936e-130,2.86362e-42,1.81166e-80,4.10695e-42
147.53,5.86691e-130,2.84358e-42,1.81711e-80,4.0783e-42
147.54,5.88451e-130,2.82367e-42,1.82257e-80,4.04986e-42
147.55,5.90216e-130,2.80391e-42,1.82804e-80,4.02161e-42
147.56,5.91987e-130,2.78428e-42,1.83353e-80,3.99355e-42
147.57,5.93763e-130,2.76479e-42,1.83904e-80,3.9657e-42
147.58,5.95544e-130,2.74544e-42,1.84457e-80,3.93803e-42
147.59,5.97331e-130,2.72622e-42,1.85011e-80,3.91056e-42
147.6,5.99123e-130,2.70713e-42,1.85567e-80,3.88328e-42
147.61,6.0092e-130,2.68818e-42,1.86125e-80,3.8562e-42
147.62,6.02723e-130,2.66937e-42,1.86684e-80,3.8293e-42
147.63,6.04531e-130,2.65068e-42,1.87245e-80,3.80259e-42
147.64,6.06344e-130,2.63213e-42,1.87807e-80,3.77606e-42
147.65,6.08163e-130,2.6137e-42,1.88371e-80,3.74972e-42
147.66,6.09988e-130,2.59541e-42,1.88937e-80,3.72356e-42
147.67,6.11818e-130,2.57724e-42,1.89505e-80,3.69759e-42
147.68,6.13653e-130,2.5592e-42,1.90074e-80,3.6718e-42
147.69,6.15494e-130,2.54128e-42,1.90646e-80,3.64618e-42
147.7,6.17341e-130,2.52349e-42,1.91218e-80,3.62075e-42
147.71,6.19193e-130,2.50583e-42,1.91793e-80,3.59549e-42
147.72,6.2105e-130,2.48829e-42,1.92369e-80,3.57041e-42
147.73,6.22914e-130,2.47087e-42,1.92947e-80,3.54551e-42
147.74,6.24782e-130,2.45357e-42,1.93527e-80,3.52078e-42
147.75,6.26657e-130,2.4364e-42,1.94108e-80,3.49622e-42
147.76,6.28537e-130,2.41934e-42,1.94691e-80,3.47183e-42
147.77,6.30422e-130,2.40241e-42,1.95276e-80,3.44761e-42
147.78,6.32314e-130,2.38559e-42,1.95863e-80,3.42356e-42
147.79,6.3421e-130,2.36889e-42,1.96452e-80,3.39968e-42
147.8,6.36113e-130,2.35231e-42,1.97042e-80,3.37596e-42
147.81,6.38021e-130,2.33584e-42,1.97634e-80,3.35242e-42
147.82,6.39936e-130,2.31949e-42,1.98228e-80,3.32903e-42
147.83,6.41855e-130,2.30326e-42,1.98823e-80,3.30581e-42
147.84,6.43781e-130,2.28713e-42,1.99421e-80,3.28275e-42
147.85,6.45712e-130,2.27112e-42,2.0002e-80,3.25985e-42
147.86,6.47649e-130,2.25523e-42,2.00621e-80,3.23711e-42
147.87,6.49592e-130,2.23944e-42,2.01223e-80,3.21453e-42
147.88,6.51541e-130,2.22376e-42,2.01828e-80,3.19211e-42
147.89,6.53496e-130,2.2082e-42,2.02434e-80,3.16984e-42
147.9,6.55456e-130,2.19274e-42,2.03043e-80,3.14773e-42
147.91,6.57423e-130,2.17739e-42,2.03653e-80,3.12577e-42
147.92,6.59395e-130,2.16215e-42,2.04265e-80,3.10397e-42
147.93,6.61373e-130,2.14701e-42,2.04878e-80,3.08232e-42
147.94,6.63357e-130,2.13199e-42,2.05494e-80,3.06081e-42
147.95,6.65347e-130,2.11706e-42,2.06111e-80,3.03946e-42
147.96,6.67343e-130,2.10224e-42,2.0673e-80,3.01826e-42
147.97,6.69345e-130,2.08753e-42,2.07352e-80,2.99721e-42
147.98,6.71353e-130,2.07291e-42,2.07975e-80,2.9763e-42
147.99,6.73367e-130,2.0584e-42,2.08599e-80,2.95554e-42
148,6.75387e-130,2.04399e-42,2.09226e-80,2.93492e-42
148.01,6.77414e-130,2.02969e-42,2.09855e-80,2.91445e-42
148.02,6.79446e-130,2.01548e-42,2.10485e-80,2.89412e-42
148.03,6.81484e-130,2.00137e-42,2.11118e-80,2.87393e-42
148.04,6.83529e-130,1.98736e-42,2.11752e-80,2.85388e-42
148.05,6.85579e-130,1.97345e-42,2.12388e-80,2.83398e-42
148.06,6.87636e-130,1.95963e-42,2.13026e-80,2.81421e-42
148.07,6.89699e-130,1.94592e-42,2.13666e-80,2.79458e-42
148.08,6.91768e-130,1.9323e-42,2.14308e-80,2.77508e-42
148.09,6.93843e-130,1.91877e-42,2.14952e-80,2.75573e-42
148.1,6.95925e-130,1.90534e-42,2.15598e-80,2.7365e-42
148.11,6.98013e-130,1.892e-42,2.16246e-80,2.71742e-42
148.12,7.00107e-130,1.87876e-42,2.16896e-80,2.69846e-42
148.13,7.02207e-130,1.86561e-42,2.17547e-80,2.67964e-42
148.14,7.04314e-130,1.85255e-42,2.18201e-80,2.66094e-42
148.15,7.06427e-130,1.83958e-42,2.18856e-80,2.64238e-42
148.16,7.08546e-130,1.8267e-42,2.19514e-80,2.62395e-42
148.17,7.10671e-130,1.81391e-42,2.20174e-80,2.60565e-42
148.18,7.12803e-130,1.80122e-42,2.20835e-80,2.58747e-42
148.19,7.14942e-130,1.78861e-42,2.21499e-80,2.56942e-42
148.2,7.17087e-130,1.77609e-42,2.22164e-80,2.5515e-42
148.21,7.19238e-130,1.76366e-42,2.22832e-80,2.5337e-42
148.22,7.21396e-130,1.75131e-42,2.23501e-80,2.51603e-42
148.23,7.2356e-130,1.73905e-42,2.24173e-80,2.49848e-42
148.24,7.25731e-130,1.72688e-42,2.24846e-80,2.48105e-42
148.25,7.27908e-130,1.71479e-42,2.25522e-80,2.46374e-42
148.26,7.30091e-130,1.70279e-42,2.26199e-80,2.44656e-42
148.27,7.32282e-130,1.69087e-42,2.26879e-80,2.42949e-42
148.28,7.34479e-130,1.67903e-42,2.2756e-80,2.41254e-42
148.29,7.36682e-130,1.66728e-42,2.28244e-80,2.39571e-42
148.3,7.38892e-130,1.65561e-42,2.2893e-80,2.379e-42
148.31,7.41109e-130,1.64402e-42,2.29618e-80,2.36241e-42
148.32,7.43332e-130,1.63251e-42,2.30308e-80,2.34593e-42
148.33,7.45562e-130,1.62108e-42,2.31e-80,2.32956e-42
148.34,7.47799e-130,1.60973e-42,2.31694e-80,2.31331e-42
148.35,7.50042e-130,1.59847e-42,2.3239e-80,2.29718e-42
148.36,7.52292e-130,1.58728e-42,2.33088e-80,2.28115e-42
148.37,7.54549e-130,1.57617e-42,2.33788e-80,2.26524e-42
148.38,7.56813e-130,1.56513e-42,2.34491e-80,2.24944e-42
148.39,7.59083e-130,1.55418e-42,2.35195e-80,2.23375e-42
148.4,7.6136e-130,1.5433e-42,2.35902e-80,2.21817e-42
148.41,7.63645e-130,1.53249e-42,2.36611e-80,2.20269e-42
148.42,7.65935e-130,1.52177e-42,2.37322e-80,2.18733e-42
148.43,7.68233e-130,1.51111e-42,2.38035e-80,2.17207e-42
148.44,7.70538e-130,1.50054e-42,2.3875e-80,2.15692e-42
148.45,7.7285e-130,1.49003e-42,2.39467e-80,2.14187e-42
148.46,7.75168e-130,1.4796e-42,2.40187e-80,2.12693e-42
148.47,7.77494e-130,1.46925e-42,2.40908e-80,2.1121e-42
148.48,7.79826e-130,1.45896e-42,2.41632e-80,2.09736e-42
148.49,7.82166e-130,1.44875e-42,2.42358e-80,2.08273e-42
148.5,7.84512e-130,1.43861e-42,2.43086e-80,2.06821e-42
148.51,7.86866e-130,1.42854e-42,2.43817e-80,2.05378e-42
148.52,7.89226e-130,1.41854e-42,2.44549e-80,2.03945e-42
148.53,7.91594e-130,1.40861e-42,2.45284e-80,2.02523e-42
148.54,7.93969e-130,1.39875e-42,2.46021e-80,2.0111e-42
148.55,7.96351e-130,1.38896e-42,2.4676e-80,1.99707e-42
148.56,7.9874e-130,1.37923e-42,2.47501e-80,1.98314e-42
148.57,8.01136e-130,1.36958e-42,2.48245e-80,1.96931e-42
148.58,8.03539e-130,1.35999e-42,2.48991e-80,1.95557e-42
148.59,8.0595e-130,1.35047e-42,2.49739e-80,1.94193e-42
148.6,8.08368e-130,1.34102e-42,2.50489e-80,1.92838e-42
148.61,8.10793e-130,1.33163e-42,2.51242e-80,1.91493e-42
148.62,8.13225e-130,1.32231e-42,2.51997e-80,1.90157e-42
148.63,8.15665e-130,1.31305e-42,2.52754e-80,1.88831e-42
148.64,8.18112e-130,1.30386e-42,2.53513e-80,1.87514e-42
148.65,8.20566e-130,1.29473e-42,2.54275e-80,1.86206e-42
148.66,8.23028e-130,1.28567e-42,2.55039e-80,1.84907e-42
148.67,8.25497e-130,1.27667e-42,2.55805e-80,1.83617e-42
148.68,8.27974e-130,1.26774e-42,2.56574e-80,1.82336e-42
148.69,8.30457e-130,1.25886e-42,2.57345e-80,1.81064e-42
148.7,8.32949e-130,1.25005e-42,2.58118e-80,1.79801e-42
148.71,8.35448e-130,1.2413e-42,2.58893e-80,1.78547e-42
148.72,8.37954e-130,1.23261e-42,2.59671e-80,1.77301e-42
148.73,8.40468e-130,1.22398e-42,2.60451e-80,1.76065e-42
148.74,8.42989e-130,1.21541e-42,2.61234e-80,1.74837e-42
148.75,8.45518e-130,1.20691e-42,2.62019e-80,1.73617e-42
148.76,8.48055e-130,1.19846e-42,2.62806e-80,1.72406e-42
148.77,8.50599e-130,1.19007e-42,2.63596e-80,1.71203e-42
148.78,8.53151e-130,1.18174e-42,2.64388e-80,1.70009e-42
148.79,8.5571e-130,1.17347e-42,2.65182e-80,1.68823e-42
148.8,8.58277e-130,1.16525e-42,2.65979e-80,1.67645e-42
148.81,8.60852e-130,1.15709e-42,2.66778e-80,1.66476e-42
148.82,8.63435e-130,1.14899e-42,2.67579e-80,1.65315e-42
148.83,8.66025e-130,1.14095e-42,2.68383e-80,1.64162e-42
148.84,8.68623e-130,1.13297e-42,2.6919e-80,1.63016e-42
148.85,8.71229e-130,1.12503e-42,2.69998e-80,1.61879e-42
148.86,8.73843e-130,1.11716e-42,2.7081e-80,1.6075e-42
148.87,8.76464e-130,1.10934e-42,2.71623e-80,1.59629e-42
148.88,8.79094e-130,1.10157e-42,2.72439e-80,1.58515e-42
148.89,8.81731e-130,1.09386e-42,2.73258e-80,1.5741e-42
148.9,8.84376e-130,1.08621e-42,2.74079e-80,1.56312e-42
148.91,8.87029e-130,1.0786e-42,2.74902e-80,1.55221e-42
148.92,8.8969e-130,1.07105e-42,2.75728e-80,1.54138e-42
148.93,8.92359e-130,1.06355e-42,2.76557e-80,1.53063e-42
148.94,8.95036e-130,1.05611e-42,2.77388e-80,1.51996e-42
148.95,8.97722e-130,1.04872e-42,2.78221e-80,1.50935e-42
148.96,9.00415e-130,1.04138e-42,2.79057e-80,1.49882e-42
148.97,9.03116e-130,1.03409e-42,2.79895e-80,1.48837e-42
148.98,9.05825e-130,1.02685e-42,2.80736e-80,1.47799e-42
148.99,9.08543e-130,1.01966e-42,2.8158e-80,1.46768e-42
149,9.11268e-130,1.01252e-42,2.82426e-80,1.45744e-42
149.01,9.14002e-130,1.00543e-42,2.83274e-80,1.44727e-42
149.02,9.16744e-130,9.98396e-43,2.84125e-80,1.43718e-42
149.03,9.19494e-130,9.91408e-43,2.84979e-80,1.42715e-42
149.04,9.22253e-130,9.84468e-43,2.85835e-80,1.4172e-42
149.05,9.2502e-130,9.77576e-43,2.86694e-80,1.40731e-42
149.06,9.27795e-130,9.70733e-43,2.87556e-80,1.39749e-42
149.07,9.30578e-130,9.63938e-43,2.88419e-80,1.38775e-42
149.08,9.3337e-130,9.57191e-43,2.89286e-80,1.37807e-42
149.09,9.3617e-130,9.5049e-43,2.90155e-80,1.36845e-42
149.1,9.38978e-130,9.43837e-43,2.91027e-80,1.35891e-42
149.11,9.41795e-130,9.3723e-43,2.91901e-80,1.34943e-42
149.12,9.44621e-130,9.30669e-43,2.92778e-80,1.34002e-42
149.13,9.47455e-130,9.24155e-43,2.93658e-80,1.33067e-42
149.14,9.50297e-130,9.17686e-43,2.9454e-80,1.32139e-42
149.15,9.53148e-130,9.11262e-43,2.95425e-80,1.31217e-42
149.16,9.56007e-130,9.04883e-43,2.96313e-80,1.30302e-42
149.17,9.58875e-130,8.98549e-43,2.97203e-80,1.29393e-42
149.18,9.61752e-130,8.92259e-43,2.98096e-80,1.2849e-42
149.19,9.64637e-130,8.86013e-43,2.98992e-80,1.27594e-42
149.2,9.67531e-130,8.79811e-43,2.9989e-80,1.26704e-42
149.21,9.70434e-130,8.73652e-43,3.00791e-80,1.2582e-42
149.22,9.73345e-130,8.67537e-43,3.01695e-80,1.24942e-42
149.23,9.76265e-130,8.61464e-43,3.02601e-80,1.24071e-42
149.24,9.79194e-130,8.55434e-43,3.0351e-80,1.23205e-42
149.25,9.82131e-130,8.49446e-43,3.04422e-80,1.22346e-42
149.26,9.85078e-130,8.435e-43,3.05337e-80,1.21492e-42
149.27,9.88033e-130,8.37595e-43,3.06254e-80,1.20645e-42
149.28,9.90997e-130,8.31732e-43,3.07174e-80,1.19803e-42
149.29,9.9397e-130,8.2591e-43,3.08097e-80,1.18968e-42
149.3,9.96952e-130,8.20129e-43,3.09023e-80,1.18138e-42
149.31,9.99943e-130,8.14388e-43,3.09952e-80,1.17314e-42
149.32,1.00294e-129,8.08687e-43,3.10883e-80,1.16495e-42
149.33,1.00595e-129,8.03026e-43,3.11817e-80,1.15683e-42
149.34,1.00897e-129,7.97405e-43,3.12754e-80,1.14876e-42
149.35,1.012e-129,7.91823e-43,3.13693e-80,1.14074e-42
149.36,1.01503e-129,7.8628e-43,3.14636e-80,1.13279e-42
149.37,1.01808e-129,7.80776e-43,3.15581e-80,1.12489e-42
149.38,1.02113e-129,7.75311e-43,3.16529e-80,1.11704e-42
149.39,1.0242e-129,7.69884e-43,3.1748e-80,1.10925e-42
149.4,1.02727e-129,7.64495e-43,3.18434e-80,1.10151e-42
149.41,1.03035e-129,7.59143e-43,3.19391e-80,1.09383e-42
149.42,1.03344e-129,7.53829e-43,3.20351e-80,1.0862e-42
149.43,1.03654e-129,7.48552e-43,3.21313e-80,1.07862e-42
149.44,1.03965e-129,7.43312e-43,3.22278e-80,1.07109e-42
149.45,1.04277e-129,7.38109e-43,3.23247e-80,1.06362e-42
149.46,1.0459e-129,7.32943e-43,3.24218e-80,1.0562e-42
149.47,1.04904e-129,7.27812e-43,3.25192e-80,1.04884e-42
149.48,1.05218e-129,7.22717e-43,3.26169e-80,1.04152e-42
149.49,1.05534e-129,7.17658e-43,3.27149e-80,1.03425e-42
149.5,1.05851e-129,7.12635e-43,3.28132e-80,1.02704e-42
149.51,1.06168e-129,7.07646e-43,3.29118e-80,1.01988e-42
149.52,1.06487e-129,7.02693e-43,3.30107e-80,1.01276e-42
149.53,1.06806e-129,6.97774e-43,3.31099e-80,1.0057e-42
149.54,1.07126e-129,6.92889e-43,3.32093e-80,9.98682e-43
149.55,1.07448e-129,6.88039e-43,3.33091e-80,9.91716e-43
149.56,1.0777e-129,6.83223e-43,3.34092e-80,9.84798e-43
149.57,1.08093e-129,6.7844e-43,3.35096e-80,9.77928e-43
149.58,1.08418e-129,6.73691e-43,3.36102e-80,9.71107e-43
149.59,1.08743e-129,6.68975e-43,3.37112e-80,9.64333e-43
149.6,1.09069e-129,6.64293e-43,3.38125e-80,9.57606e-43
149.61,1.09396e-129,6.59643e-43,3.39141e-80,9.50926e-43
149.62,1.09725e-129,6.55025e-43,3.4016e-80,9.44293e-43
149.63,1.10054e-129,6.5044e-43,3.41182e-80,9.37706e-43
149.64,1.10384e-129,6.45887e-43,3.42207e-80,9.31165e-43
149.65,1.10715e-129,6.41366e-43,3.43235e-80,9.2467e-43
149.66,1.11047e-129,6.36876e-43,3.44266e-80,9.18219e-43
149.67,1.1138e-129,6.32418e-43,3.45301e-80,9.11814e-43
149.68,1.11715e-129,6.27991e-43,3.46338e-80,9.05454e-43
149.69,1.1205e-129,6.23595e-43,3.47379e-80,8.99138e-43
149.7,1.12386e-129,6.1923e-43,3.48423e-80,8.92866e-43
149.71,1.12723e-129,6.14895e-43,3.49469e-80,8.86638e-43
149.72,1.13061e-129,6.10591e-43,3.50519e-80,8.80453e-43
149.73,1.134e-129,6.06317e-43,3.51572e-80,8.74311e-43
149.74,1.13741e-129,6.02073e-43,3.52629e-80,8.68212e-43
149.75,1.14082e-129,5.97858e-43,3.53688e-80,8.62156e-43
149.76,1.14424e-129,5.93673e-43,3.54751e-80,8.56142e-43
149.77,1.14767e-129,5.89517e-43,3.55817e-80,8.5017e-43
149.78,1.15112e-129,5.85391e-43,3.56886e-80,8.4424e-43
149.79,1.15457e-129,5.81293e-43,3.57958e-80,8.38351e-43
149.8,1.15803e-129,5.77224e-43,3.59034e-80,8.32503e-43
149.81,1.16151e-129,5.73183e-43,3.60112e-80,8.26695e-43
149.82,1.16499e-129,5.69171e-43,3.61194e-80,8.20929e-43
149.83,1.16849e-129,5.65187e-43,3.62279e-80,8.15202e-43
149.84,1.17199e-129,5.61231e-43,3.63368e-80,8.09516e-43
149.85,1.17551e-129,5.57302e-43,3.6446e-80,8.03869e-43
149.86,1.17903e-129,5.53401e-43,3.65555e-80,7.98262e-43
149.87,1.18257e-129,5.49527e-43,3.66653e-80,7.92693e-43
149.88,1.18612e-129,5.4568e-43,3.67755e-80,7.87164e-43
149.89,1.18968e-129,5.41861e-43,3.6886e-80,7.81673e-43
149.9,1.19325e-129,5.38068e-43,3.69968e-80,7.7622e-43
149.91,1.19683e-129,5.34301e-43,3.71079e-80,7.70806e-43
149.92,1.20042e-129,5.30561e-43,3.72194e-80,7.65429e-43
149.93,1.20402e-129,5.26847e-43,3.73313e-80,7.6009e-43
149.94,1.20763e-129,5.23159e-43,3.74434e-80,7.54788e-43
149.95,1.21125e-129,5.19497e-43,3.75559e-80,7.49523e-43
149.96,1.21489e-129,5.15861e-43,3.76688e-80,7.44294e-43
149.97,1.21853e-129,5.1225e-43,3.77819e-80,7.39102e-43
149.98,1.22219e-129,5.08664e-43,3.78954e-80,7.33947e-43
149.99,1.22585e-129,5.05103e-43,3.80093e-80,7.28827e-43
150,1.22953e-129,5.01567e-43,3.81235e-80,7.23743e-43
150.01,1.23322e-129,4.98056e-43,3.8238e-80,7.18695e-43
150.02,1.23692e-129,4.9457e-43,3.83529e-80,7.13681e-43
150.03,1.24063e-129,4.91108e-43,3.84682e-80,7.08703e-43
150.04,1.24435e-129,4.8767e-43,3.85837e-80,7.03759e-43
150.05,1.24809e-129,4.84257e-43,3.86997e-80,6.9885e-43
150.06,1.25183e-129,4.80867e-43,3.88159e-80,6.93975e-43
150.07,1.25559e-129,4.77501e-43,3.89326e-80,6.89134e-43
150.08,1.25935e-129,4.74158e-43,3.90495e-80,6.84327e-43
150.09,1.26313e-129,4.70839e-43,3.91669e-80,6.79554e-43
150.1,1.26692e-129,4.67543e-43,3.92845e-80,6.74814e-43
150.11,1.27072e-129,4.6427e-43,3.94026e-80,6.70106e-43
150.12,1.27453e-129,4.61021e-43,3.95209e-80,6.65432e-43
150.13,1.27836e-129,4.57793e-43,3.96397e-80,6.6079e-43
150.14,1.28219e-129,4.54589e-43,3.97588e-80,6.56181e-43
150.15,1.28604e-129,4.51407e-43,3.98782e-80,6.51604e-43
150.16,1.2899e-129,4.48247e-43,3.99981e-80,6.47058e-43
150.17,1.29377e-129,4.45109e-43,4.01182e-80,6.42545e-43
150.18,1.29765e-129,4.41993e-43,4.02388e-80,6.38063e-43
150.19,1.30154e-129,4.38899e-43,4.03597e-80,6.33612e-43
150.2,1.30544e-129,4.35827e-43,4.04809e-80,6.29192e-43
150.21,1.30936e-129,4.32776e-43,4.06025e-80,6.24803e-43
150.22,1.31329e-129,4.29747e-43,4.07245e-80,6.20445e-43
150.23,1.31723e-129,4.26739e-43,4.08469e-80,6.16117e-43
150.24,1.32118e-129,4.23752e-43,4.09696e-80,6.11819e-43
150.25,1.32514e-129,4.20785e-43,4.10927e-80,6.07551e-43
150.26,1.32912e-129,4.1784e-43,4.12162e-80,6.03313e-43
150.27,1.33311e-129,4.14915e-43,4.134e-80,5.99105e-43
